from,to,count
PIKINE DAGOUDANE,COKI,1
PIKINE DAGOUDANE,SAGATTA GUETH I,1
PIKINE DAGOUDANE,SAGATTA GUETH II,4
PIKINE DAGOUDANE,DAROU MOUSTY,4
PIKINE DAGOUDANE,SAGATTA DJOLOF,2
PIKINE DAGOUDANE,YANG YANG,0
PIKINE DAGOUDANE,DODJI,0
PIKINE DAGOUDANE,BARKEDJI,1
PIKINE DAGOUDANE,MBADAKHOUNE,0
PIKINE DAGOUDANE,NGUELOU,1
PIKINE DAGOUDANE,NGOTHIE,1
PIKINE DAGOUDANE,KOUMBAL,11
PIKINE DAGOUDANE,NDIEDIENG,0
PIKINE DAGOUDANE,PAOS KOTO,2
PIKINE DAGOUDANE,WACK NGOUNA,1
PIKINE DAGOUDANE,MEDINA SABAKH,1
PIKINE DAGOUDANE,GNIBY,2
PIKINE DAGOUDANE,DAROU MINAME II,0
PIKINE DAGOUDANE,KATAKELKEUR MBOUCKI,0
PIKINE DAGOUDANE,KEUR MBOUCKI,0
PIKINE DAGOUDANE,SAGNA,0
PIKINE DAGOUDANE,IDA MOURIDE,0
PIKINE DAGOUDANE,MISSIRAH WADENE,0
PIKINE DAGOUDANE,LOUR ESCALE,0
PIKINE DAGOUDANE,MABO,0
PIKINE DAGOUDANE,MBANE,3
PIKINE DAGOUDANE,SALDE,4
PIKINE DAGOUDANE,NDIAYE MBERESS,2
PIKINE DAGOUDANE,GAMADJI SARRE,5
PIKINE DAGOUDANE,CAS CAS,6
PIKINE DAGOUDANE,RAO,8
PIKINE DAGOUDANE,THILE BOUBACAR,0
PIKINE DAGOUDANE,FAFACOUROU,0
PIKINE DAGOUDANE,MAMPATIM,0
PIKINE DAGOUDANE,NDORNA,0
PIKINE DAGOUDANE,BONCONTO,1
PIKINE DAGOUDANE,NIAMING,0
PIKINE DAGOUDANE,DIOULACOLON,0
PIKINE DAGOUDANE,SARE COLY SALE,3
PIKINE DAGOUDANE,PAKOUR,0
PIKINE DAGOUDANE,SARE BIDJI,4
PIKINE DAGOUDANE,DJIBANAR,2
PIKINE DAGOUDANE,DJIREDJI,0
PIKINE DAGOUDANE,DIAROUME,0
PIKINE DAGOUDANE,BONA,2
PIKINE DAGOUDANE,KARANTABA,0
PIKINE DAGOUDANE,DIENDE,1
PIKINE DAGOUDANE,BOGHAL,0
PIKINE DAGOUDANE,SIMBANDI BRASSOU,0
PIKINE DAGOUDANE,DJIBABOUYA,0
PIKINE DAGOUDANE,CABROUSSE,0
PIKINE DAGOUDANE,LOUDIA OUOLOF,0
PIKINE DAGOUDANE,SINDIAN,0
PIKINE DAGOUDANE,TENGHORY,1
PIKINE DAGOUDANE,KATABA I,1
PIKINE DAGOUDANE,TENDOUCK,1
PIKINE DAGOUDANE,NYASSIA,0
PIKINE DAGOUDANE,NIAGUIS,13
PIKINE DAGOUDANE,BANDAFASSI,2
PIKINE DAGOUDANE,BEMBOU,0
PIKINE DAGOUDANE,DAKATELY,0
PIKINE DAGOUDANE,DAR SALAM,0
PIKINE DAGOUDANE,FONGOLIMBI,0
PIKINE DAGOUDANE,SABODALA,1
PIKINE DAGOUDANE,KOUSSANAR,4
PIKINE DAGOUDANE,MISSIRAH,0
PIKINE DAGOUDANE,MAKACOULIBANTANG,0
PIKINE DAGOUDANE,KOUTHIABA OUOLOF,0
PIKINE DAGOUDANE,BAMBA NDIAYENE,0
PIKINE DAGOUDANE,KOULOR,0
PIKINE DAGOUDANE,DIANKE MAKHA,0
PIKINE DAGOUDANE,BALA,0
PIKINE DAGOUDANE,BOYNGUEL BAMBA,2
PIKINE DAGOUDANE,MOUDERY,7
PIKINE DAGOUDANE,KENIEBA,0
PIKINE DAGOUDANE,BELE,1
PIKINE DAGOUDANE,OGO,8
PIKINE DAGOUDANE,AGNAM CIVOL,9
PIKINE DAGOUDANE,VELINGARA,1
PIKINE DAGOUDANE,ORKADIERE,5
PIKINE DAGOUDANE,OURO SIDY,0
THIAROYE,PARCELLES ASSAINIES,49
THIAROYE,ALMADIES,36
THIAROYE,GRAND DAKAR,105
THIAROYE,DAKAR PLATEAU,127
THIAROYE,GUEDIAWAYE,20
THIAROYE,PIKINE DAGOUDANE,89
THIAROYE,THIAROYE,5703
THIAROYE,NIAYES,62
THIAROYE,RUFISQUE,37
THIAROYE,BAMBILOR,21
THIAROYE,KEUR MOUSSA,2
THIAROYE,SINDIA,23
THIAROYE,NOTTO,3
THIAROYE,THIENABA,3
THIAROYE,PAMBAL,3
THIAROYE,MEOUANE,26
THIAROYE,MERINA DAKHAR,0
THIAROYE,NIAKHENE,0
THIAROYE,THIES SUD,12
THIAROYE,THIES NORD,6
THIAROYE,FISSEL,0
THIAROYE,SESSENE,4
THIAROYE,TAIF,0
THIAROYE,KAEL,0
THIAROYE,NDAME,12
THIAROYE,NDOULO,2
THIAROYE,NDINDY,1
THIAROYE,NGOYE,4
THIAROYE,LAMBAYE,0
THIAROYE,BABA GARAGE,1
THIAROYE,COLOBANE,0
THIAROYE,NIAKHAR,1
THIAROYE,TATTAGUINE,4
THIAROYE,OUADIOUR,1
THIAROYE,NDIOB,2
THIAROYE,FIMELA,3
THIAROYE,NIODIOR,0
THIAROYE,TOUBACOUTA,2
THIAROYE,DJILOR,2
THIAROYE,SAKAL,1
THIAROYE,MEUR MOMAR SARR,1
THIAROYE,MBEDIENE,6
THIAROYE,COKI,0
THIAROYE,SAGATTA GUETH I,1
THIAROYE,SAGATTA GUETH II,2
THIAROYE,DAROU MOUSTY,1
THIAROYE,SAGATTA DJOLOF,4
THIAROYE,YANG YANG,0
THIAROYE,DODJI,4
THIAROYE,BARKEDJI,1
THIAROYE,MBADAKHOUNE,0
THIAROYE,NGUELOU,1
THIAROYE,NGOTHIE,1
THIAROYE,KOUMBAL,7
THIAROYE,NDIEDIENG,0
THIAROYE,PAOS KOTO,1
THIAROYE,WACK NGOUNA,2
THIAROYE,MEDINA SABAKH,0
THIAROYE,GNIBY,2
THIAROYE,DAROU MINAME II,0
THIAROYE,KATAKELKEUR MBOUCKI,2
THIAROYE,KEUR MBOUCKI,0
THIAROYE,SAGNA,0
THIAROYE,IDA MOURIDE,2
THIAROYE,MISSIRAH WADENE,0
THIAROYE,LOUR ESCALE,0
THIAROYE,MABO,0
THIAROYE,MBANE,2
THIAROYE,SALDE,5
THIAROYE,NDIAYE MBERESS,5
THIAROYE,GAMADJI SARRE,1
THIAROYE,CAS CAS,0
THIAROYE,RAO,10
THIAROYE,THILE BOUBACAR,1
THIAROYE,FAFACOUROU,0
THIAROYE,MAMPATIM,0
THIAROYE,NDORNA,0
THIAROYE,BONCONTO,1
THIAROYE,NIAMING,1
THIAROYE,DIOULACOLON,0
THIAROYE,SARE COLY SALE,2
THIAROYE,PAKOUR,0
THIAROYE,SARE BIDJI,1
THIAROYE,DJIBANAR,2
THIAROYE,DJIREDJI,1
THIAROYE,DIAROUME,0
THIAROYE,BONA,1
THIAROYE,KARANTABA,0
THIAROYE,DIENDE,2
THIAROYE,BOGHAL,2
THIAROYE,SIMBANDI BRASSOU,0
THIAROYE,DJIBABOUYA,0
THIAROYE,CABROUSSE,3
THIAROYE,LOUDIA OUOLOF,8
THIAROYE,SINDIAN,0
THIAROYE,TENGHORY,5
THIAROYE,KATABA I,0
THIAROYE,TENDOUCK,10
THIAROYE,NYASSIA,0
THIAROYE,NIAGUIS,11
THIAROYE,BANDAFASSI,1
THIAROYE,BEMBOU,0
THIAROYE,DAKATELY,0
THIAROYE,DAR SALAM,0
THIAROYE,FONGOLIMBI,0
THIAROYE,SABODALA,1
THIAROYE,KOUSSANAR,5
THIAROYE,MISSIRAH,0
THIAROYE,MAKACOULIBANTANG,1
THIAROYE,KOUTHIABA OUOLOF,1
THIAROYE,BAMBA NDIAYENE,1
THIAROYE,KOULOR,0
THIAROYE,DIANKE MAKHA,0
THIAROYE,BALA,0
THIAROYE,BOYNGUEL BAMBA,0
THIAROYE,MOUDERY,4
THIAROYE,KENIEBA,0
THIAROYE,BELE,1
THIAROYE,OGO,6
THIAROYE,AGNAM CIVOL,0
THIAROYE,VELINGARA,0
THIAROYE,ORKADIERE,3
THIAROYE,OURO SIDY,1
NIAYES,PARCELLES ASSAINIES,72
NIAYES,ALMADIES,46
NIAYES,GRAND DAKAR,105
NIAYES,DAKAR PLATEAU,127
NIAYES,GUEDIAWAYE,81
NIAYES,PIKINE DAGOUDANE,60
NIAYES,THIAROYE,96
NIAYES,NIAYES,5840
NIAYES,RUFISQUE,18
NIAYES,BAMBILOR,54
NIAYES,KEUR MOUSSA,2
NIAYES,SINDIA,11
NIAYES,NOTTO,0
NIAYES,THIENABA,1
NIAYES,PAMBAL,3
NIAYES,MEOUANE,8
NIAYES,MERINA DAKHAR,0
NIAYES,NIAKHENE,1
NIAYES,THIES SUD,9
NIAYES,THIES NORD,6
NIAYES,FISSEL,0
NIAYES,SESSENE,4
NIAYES,TAIF,0
NIAYES,KAEL,0
NIAYES,NDAME,9
NIAYES,NDOULO,2
NIAYES,NDINDY,0
NIAYES,NGOYE,1
NIAYES,LAMBAYE,1
NIAYES,BABA GARAGE,0
NIAYES,COLOBANE,0
NIAYES,NIAKHAR,1
NIAYES,TATTAGUINE,3
NIAYES,OUADIOUR,1
NIAYES,NDIOB,2
NIAYES,FIMELA,2
NIAYES,NIODIOR,2
NIAYES,TOUBACOUTA,3
NIAYES,DJILOR,2
NIAYES,SAKAL,0
NIAYES,MEUR MOMAR SARR,1
NIAYES,MBEDIENE,3
NIAYES,COKI,1
NIAYES,SAGATTA GUETH I,0
NIAYES,SAGATTA GUETH II,1
NIAYES,DAROU MOUSTY,0
NIAYES,SAGATTA DJOLOF,5
NIAYES,YANG YANG,7
NIAYES,DODJI,4
NIAYES,BARKEDJI,1
NIAYES,MBADAKHOUNE,0
NIAYES,NGUELOU,1
NIAYES,NGOTHIE,2
NIAYES,KOUMBAL,9
NIAYES,NDIEDIENG,1
NIAYES,PAOS KOTO,1
NIAYES,WACK NGOUNA,0
NIAYES,MEDINA SABAKH,3
NIAYES,GNIBY,4
NIAYES,DAROU MINAME II,0
NIAYES,KATAKELKEUR MBOUCKI,0
NIAYES,KEUR MBOUCKI,0
NIAYES,SAGNA,1
NIAYES,IDA MOURIDE,1
NIAYES,MISSIRAH WADENE,0
NIAYES,LOUR ESCALE,0
NIAYES,MABO,1
NIAYES,MBANE,3
NIAYES,SALDE,6
NIAYES,NDIAYE MBERESS,5
NIAYES,GAMADJI SARRE,8
NIAYES,CAS CAS,5
NIAYES,RAO,10
NIAYES,THILE BOUBACAR,1
NIAYES,FAFACOUROU,0
NIAYES,MAMPATIM,0
NIAYES,NDORNA,0
NIAYES,BONCONTO,0
NIAYES,NIAMING,0
NIAYES,DIOULACOLON,0
NIAYES,SARE COLY SALE,2
NIAYES,PAKOUR,1
NIAYES,SARE BIDJI,4
NIAYES,DJIBANAR,0
NIAYES,DJIREDJI,0
NIAYES,DIAROUME,0
NIAYES,BONA,1
NIAYES,KARANTABA,0
NIAYES,DIENDE,4
NIAYES,BOGHAL,1
NIAYES,SIMBANDI BRASSOU,0
NIAYES,DJIBABOUYA,1
NIAYES,CABROUSSE,2
NIAYES,LOUDIA OUOLOF,4
NIAYES,SINDIAN,0
NIAYES,TENGHORY,4
NIAYES,KATABA I,3
NIAYES,TENDOUCK,2
NIAYES,NYASSIA,0
NIAYES,NIAGUIS,11
NIAYES,BANDAFASSI,1
NIAYES,BEMBOU,1
NIAYES,DAKATELY,0
NIAYES,DAR SALAM,0
NIAYES,FONGOLIMBI,0
NIAYES,SABODALA,0
NIAYES,KOUSSANAR,6
NIAYES,MISSIRAH,0
NIAYES,MAKACOULIBANTANG,0
NIAYES,KOUTHIABA OUOLOF,0
NIAYES,BAMBA NDIAYENE,2
NIAYES,KOULOR,0
NIAYES,DIANKE MAKHA,0
NIAYES,BALA,0
NIAYES,BOYNGUEL BAMBA,1
NIAYES,MOUDERY,3
NIAYES,KENIEBA,0
NIAYES,BELE,2
NIAYES,OGO,7
NIAYES,AGNAM CIVOL,2
NIAYES,VELINGARA,2
NIAYES,ORKADIERE,4
NIAYES,OURO SIDY,2
RUFISQUE,PARCELLES ASSAINIES,13
RUFISQUE,ALMADIES,17
RUFISQUE,GRAND DAKAR,29
RUFISQUE,DAKAR PLATEAU,41
RUFISQUE,GUEDIAWAYE,7
RUFISQUE,PIKINE DAGOUDANE,8
RUFISQUE,THIAROYE,47
RUFISQUE,NIAYES,7
RUFISQUE,RUFISQUE,3741
RUFISQUE,BAMBILOR,36
RUFISQUE,KEUR MOUSSA,4
RUFISQUE,SINDIA,19
RUFISQUE,NOTTO,0
RUFISQUE,THIENABA,5
RUFISQUE,PAMBAL,3
RUFISQUE,MEOUANE,2
RUFISQUE,MERINA DAKHAR,0
RUFISQUE,NIAKHENE,0
RUFISQUE,THIES SUD,9
RUFISQUE,THIES NORD,1
RUFISQUE,FISSEL,1
RUFISQUE,SESSENE,1
RUFISQUE,TAIF,0
RUFISQUE,KAEL,0
RUFISQUE,NDAME,9
RUFISQUE,NDOULO,4
RUFISQUE,NDINDY,0
RUFISQUE,NGOYE,0
RUFISQUE,LAMBAYE,0
RUFISQUE,BABA GARAGE,0
RUFISQUE,COLOBANE,0
RUFISQUE,NIAKHAR,0
RUFISQUE,TATTAGUINE,0
RUFISQUE,OUADIOUR,0
RUFISQUE,NDIOB,0
RUFISQUE,FIMELA,1
RUFISQUE,NIODIOR,0
RUFISQUE,TOUBACOUTA,0
RUFISQUE,DJILOR,0
RUFISQUE,SAKAL,1
RUFISQUE,MEUR MOMAR SARR,0
RUFISQUE,MBEDIENE,6
RUFISQUE,COKI,2
RUFISQUE,SAGATTA GUETH I,1
RUFISQUE,SAGATTA GUETH II,0
RUFISQUE,DAROU MOUSTY,0
RUFISQUE,SAGATTA DJOLOF,0
RUFISQUE,YANG YANG,0
RUFISQUE,DODJI,0
RUFISQUE,BARKEDJI,0
RUFISQUE,MBADAKHOUNE,0
RUFISQUE,NGUELOU,0
RUFISQUE,NGOTHIE,0
RUFISQUE,KOUMBAL,4
RUFISQUE,NDIEDIENG,0
RUFISQUE,PAOS KOTO,1
RUFISQUE,WACK NGOUNA,0
RUFISQUE,MEDINA SABAKH,0
RUFISQUE,GNIBY,0
RUFISQUE,DAROU MINAME II,0
RUFISQUE,KATAKELKEUR MBOUCKI,0
RUFISQUE,KEUR MBOUCKI,0
RUFISQUE,SAGNA,0
RUFISQUE,IDA MOURIDE,1
RUFISQUE,MISSIRAH WADENE,0
RUFISQUE,LOUR ESCALE,0
RUFISQUE,MABO,0
RUFISQUE,MBANE,0
RUFISQUE,SALDE,0
RUFISQUE,NDIAYE MBERESS,6
RUFISQUE,GAMADJI SARRE,4
RUFISQUE,CAS CAS,0
RUFISQUE,RAO,4
RUFISQUE,THILE BOUBACAR,1
RUFISQUE,FAFACOUROU,0
RUFISQUE,MAMPATIM,0
RUFISQUE,NDORNA,0
RUFISQUE,BONCONTO,0
RUFISQUE,NIAMING,0
RUFISQUE,DIOULACOLON,0
RUFISQUE,SARE COLY SALE,1
RUFISQUE,PAKOUR,0
RUFISQUE,SARE BIDJI,3
RUFISQUE,DJIBANAR,0
RUFISQUE,DJIREDJI,0
RUFISQUE,DIAROUME,0
RUFISQUE,BONA,0
RUFISQUE,KARANTABA,0
RUFISQUE,DIENDE,2
RUFISQUE,BOGHAL,0
RUFISQUE,SIMBANDI BRASSOU,0
RUFISQUE,DJIBABOUYA,0
RUFISQUE,CABROUSSE,0
RUFISQUE,LOUDIA OUOLOF,2
RUFISQUE,SINDIAN,0
RUFISQUE,TENGHORY,0
RUFISQUE,KATABA I,1
RUFISQUE,TENDOUCK,1
RUFISQUE,NYASSIA,2
RUFISQUE,NIAGUIS,3
RUFISQUE,BANDAFASSI,1
RUFISQUE,BEMBOU,0
RUFISQUE,DAKATELY,0
RUFISQUE,DAR SALAM,0
RUFISQUE,FONGOLIMBI,0
RUFISQUE,SABODALA,1
RUFISQUE,KOUSSANAR,2
RUFISQUE,MISSIRAH,1
RUFISQUE,MAKACOULIBANTANG,0
RUFISQUE,KOUTHIABA OUOLOF,0
RUFISQUE,BAMBA NDIAYENE,0
RUFISQUE,KOULOR,0
RUFISQUE,DIANKE MAKHA,0
RUFISQUE,BALA,1
RUFISQUE,BOYNGUEL BAMBA,0
RUFISQUE,MOUDERY,1
RUFISQUE,KENIEBA,0
RUFISQUE,BELE,2
RUFISQUE,OGO,1
RUFISQUE,AGNAM CIVOL,0
RUFISQUE,VELINGARA,0
RUFISQUE,ORKADIERE,0
RUFISQUE,OURO SIDY,0
BAMBILOR,PARCELLES ASSAINIES,27
BAMBILOR,ALMADIES,28
BAMBILOR,GRAND DAKAR,37
BAMBILOR,DAKAR PLATEAU,53
BAMBILOR,GUEDIAWAYE,8
BAMBILOR,PIKINE DAGOUDANE,17
BAMBILOR,THIAROYE,25
BAMBILOR,NIAYES,37
BAMBILOR,RUFISQUE,32
BAMBILOR,BAMBILOR,3130
BAMBILOR,KEUR MOUSSA,7
BAMBILOR,SINDIA,20
BAMBILOR,NOTTO,1
BAMBILOR,THIENABA,0
BAMBILOR,PAMBAL,2
BAMBILOR,MEOUANE,3
BAMBILOR,MERINA DAKHAR,0
BAMBILOR,NIAKHENE,1
BAMBILOR,THIES SUD,9
BAMBILOR,THIES NORD,1
BAMBILOR,FISSEL,0
BAMBILOR,SESSENE,2
BAMBILOR,TAIF,0
BAMBILOR,KAEL,0
BAMBILOR,NDAME,1
BAMBILOR,NDOULO,1
BAMBILOR,NDINDY,1
BAMBILOR,NGOYE,0
BAMBILOR,LAMBAYE,0
BAMBILOR,BABA GARAGE,0
BAMBILOR,COLOBANE,0
BAMBILOR,NIAKHAR,0
BAMBILOR,TATTAGUINE,2
BAMBILOR,OUADIOUR,0
BAMBILOR,NDIOB,1
BAMBILOR,FIMELA,0
BAMBILOR,NIODIOR,1
BAMBILOR,TOUBACOUTA,0
BAMBILOR,DJILOR,1
BAMBILOR,SAKAL,1
BAMBILOR,MEUR MOMAR SARR,1
BAMBILOR,MBEDIENE,2
BAMBILOR,COKI,1
BAMBILOR,SAGATTA GUETH I,1
BAMBILOR,SAGATTA GUETH II,0
BAMBILOR,DAROU MOUSTY,0
BAMBILOR,SAGATTA DJOLOF,1
BAMBILOR,YANG YANG,0
BAMBILOR,DODJI,1
BAMBILOR,BARKEDJI,1
BAMBILOR,MBADAKHOUNE,0
BAMBILOR,NGUELOU,2
BAMBILOR,NGOTHIE,0
BAMBILOR,KOUMBAL,5
BAMBILOR,NDIEDIENG,0
BAMBILOR,PAOS KOTO,2
BAMBILOR,WACK NGOUNA,0
BAMBILOR,MEDINA SABAKH,1
BAMBILOR,GNIBY,0
BAMBILOR,DAROU MINAME II,0
BAMBILOR,KATAKELKEUR MBOUCKI,1
BAMBILOR,KEUR MBOUCKI,0
BAMBILOR,SAGNA,0
BAMBILOR,IDA MOURIDE,0
BAMBILOR,MISSIRAH WADENE,0
BAMBILOR,LOUR ESCALE,0
BAMBILOR,MABO,0
BAMBILOR,MBANE,1
BAMBILOR,SALDE,1
BAMBILOR,NDIAYE MBERESS,0
BAMBILOR,GAMADJI SARRE,4
BAMBILOR,CAS CAS,1
BAMBILOR,RAO,7
BAMBILOR,THILE BOUBACAR,0
BAMBILOR,FAFACOUROU,0
BAMBILOR,MAMPATIM,0
BAMBILOR,NDORNA,0
BAMBILOR,BONCONTO,1
BAMBILOR,NIAMING,0
BAMBILOR,DIOULACOLON,0
BAMBILOR,SARE COLY SALE,2
BAMBILOR,PAKOUR,0
BAMBILOR,SARE BIDJI,2
BAMBILOR,DJIBANAR,1
BAMBILOR,DJIREDJI,0
BAMBILOR,DIAROUME,0
BAMBILOR,BONA,1
BAMBILOR,KARANTABA,0
BAMBILOR,DIENDE,1
BAMBILOR,BOGHAL,0
BAMBILOR,SIMBANDI BRASSOU,0
BAMBILOR,DJIBABOUYA,0
BAMBILOR,CABROUSSE,2
BAMBILOR,LOUDIA OUOLOF,1
BAMBILOR,SINDIAN,2
BAMBILOR,TENGHORY,1
BAMBILOR,KATABA I,0
BAMBILOR,TENDOUCK,0
BAMBILOR,NYASSIA,0
BAMBILOR,NIAGUIS,6
BAMBILOR,BANDAFASSI,2
BAMBILOR,BEMBOU,0
BAMBILOR,DAKATELY,0
BAMBILOR,DAR SALAM,0
BAMBILOR,FONGOLIMBI,0
BAMBILOR,SABODALA,2
BAMBILOR,KOUSSANAR,2
BAMBILOR,MISSIRAH,1
BAMBILOR,MAKACOULIBANTANG,0
BAMBILOR,KOUTHIABA OUOLOF,0
BAMBILOR,BAMBA NDIAYENE,0
BAMBILOR,KOULOR,0
BAMBILOR,DIANKE MAKHA,0
BAMBILOR,BALA,0
BAMBILOR,BOYNGUEL BAMBA,0
BAMBILOR,MOUDERY,1
BAMBILOR,KENIEBA,0
BAMBILOR,BELE,0
BAMBILOR,OGO,4
BAMBILOR,AGNAM CIVOL,0
BAMBILOR,VELINGARA,0
BAMBILOR,ORKADIERE,2
BAMBILOR,OURO SIDY,0
KEUR MOUSSA,PARCELLES ASSAINIES,1
KEUR MOUSSA,ALMADIES,3
KEUR MOUSSA,GRAND DAKAR,1
KEUR MOUSSA,DAKAR PLATEAU,9
KEUR MOUSSA,GUEDIAWAYE,4
KEUR MOUSSA,PIKINE DAGOUDANE,2
KEUR MOUSSA,THIAROYE,4
KEUR MOUSSA,NIAYES,3
KEUR MOUSSA,RUFISQUE,3
KEUR MOUSSA,BAMBILOR,18
KEUR MOUSSA,KEUR MOUSSA,588
KEUR MOUSSA,SINDIA,3
KEUR MOUSSA,NOTTO,0
KEUR MOUSSA,THIENABA,1
KEUR MOUSSA,PAMBAL,1
KEUR MOUSSA,MEOUANE,5
KEUR MOUSSA,MERINA DAKHAR,0
KEUR MOUSSA,NIAKHENE,0
KEUR MOUSSA,THIES SUD,5
KEUR MOUSSA,THIES NORD,0
KEUR MOUSSA,FISSEL,0
KEUR MOUSSA,SESSENE,0
KEUR MOUSSA,TAIF,0
KEUR MOUSSA,KAEL,0
KEUR MOUSSA,NDAME,2
KEUR MOUSSA,NDOULO,0
KEUR MOUSSA,NDINDY,0
KEUR MOUSSA,NGOYE,0
KEUR MOUSSA,LAMBAYE,0
KEUR MOUSSA,BABA GARAGE,0
KEUR MOUSSA,COLOBANE,0
KEUR MOUSSA,NIAKHAR,0
KEUR MOUSSA,TATTAGUINE,0
KEUR MOUSSA,OUADIOUR,0
KEUR MOUSSA,NDIOB,0
KEUR MOUSSA,FIMELA,0
KEUR MOUSSA,NIODIOR,0
KEUR MOUSSA,TOUBACOUTA,0
KEUR MOUSSA,DJILOR,0
KEUR MOUSSA,SAKAL,2
KEUR MOUSSA,MEUR MOMAR SARR,0
KEUR MOUSSA,MBEDIENE,0
KEUR MOUSSA,COKI,0
KEUR MOUSSA,SAGATTA GUETH I,0
KEUR MOUSSA,SAGATTA GUETH II,0
KEUR MOUSSA,DAROU MOUSTY,0
KEUR MOUSSA,SAGATTA DJOLOF,0
KEUR MOUSSA,YANG YANG,0
KEUR MOUSSA,DODJI,1
KEUR MOUSSA,BARKEDJI,0
KEUR MOUSSA,MBADAKHOUNE,0
KEUR MOUSSA,NGUELOU,0
KEUR MOUSSA,NGOTHIE,0
KEUR MOUSSA,KOUMBAL,0
KEUR MOUSSA,NDIEDIENG,0
KEUR MOUSSA,PAOS KOTO,0
KEUR MOUSSA,WACK NGOUNA,0
KEUR MOUSSA,MEDINA SABAKH,0
KEUR MOUSSA,GNIBY,0
KEUR MOUSSA,DAROU MINAME II,0
KEUR MOUSSA,KATAKELKEUR MBOUCKI,0
KEUR MOUSSA,KEUR MBOUCKI,0
KEUR MOUSSA,SAGNA,0
KEUR MOUSSA,IDA MOURIDE,0
KEUR MOUSSA,MISSIRAH WADENE,0
KEUR MOUSSA,LOUR ESCALE,0
KEUR MOUSSA,MABO,0
KEUR MOUSSA,MBANE,0
KEUR MOUSSA,SALDE,0
KEUR MOUSSA,NDIAYE MBERESS,0
KEUR MOUSSA,GAMADJI SARRE,1
KEUR MOUSSA,CAS CAS,0
KEUR MOUSSA,RAO,2
KEUR MOUSSA,THILE BOUBACAR,0
KEUR MOUSSA,FAFACOUROU,0
KEUR MOUSSA,MAMPATIM,0
KEUR MOUSSA,NDORNA,0
KEUR MOUSSA,BONCONTO,0
KEUR MOUSSA,NIAMING,0
KEUR MOUSSA,DIOULACOLON,0
KEUR MOUSSA,SARE COLY SALE,1
KEUR MOUSSA,PAKOUR,0
KEUR MOUSSA,SARE BIDJI,0
KEUR MOUSSA,DJIBANAR,1
KEUR MOUSSA,DJIREDJI,0
KEUR MOUSSA,DIAROUME,0
KEUR MOUSSA,BONA,0
KEUR MOUSSA,KARANTABA,0
KEUR MOUSSA,DIENDE,0
KEUR MOUSSA,BOGHAL,0
KEUR MOUSSA,SIMBANDI BRASSOU,0
KEUR MOUSSA,DJIBABOUYA,0
KEUR MOUSSA,CABROUSSE,0
KEUR MOUSSA,LOUDIA OUOLOF,0
KEUR MOUSSA,SINDIAN,0
KEUR MOUSSA,TENGHORY,0
KEUR MOUSSA,KATABA I,0
KEUR MOUSSA,TENDOUCK,0
KEUR MOUSSA,NYASSIA,0
KEUR MOUSSA,NIAGUIS,0
KEUR MOUSSA,BANDAFASSI,0
KEUR MOUSSA,BEMBOU,0
KEUR MOUSSA,DAKATELY,0
KEUR MOUSSA,DAR SALAM,0
KEUR MOUSSA,FONGOLIMBI,0
KEUR MOUSSA,SABODALA,0
KEUR MOUSSA,KOUSSANAR,0
KEUR MOUSSA,MISSIRAH,0
KEUR MOUSSA,MAKACOULIBANTANG,0
KEUR MOUSSA,KOUTHIABA OUOLOF,0
KEUR MOUSSA,BAMBA NDIAYENE,0
KEUR MOUSSA,KOULOR,0
KEUR MOUSSA,DIANKE MAKHA,0
KEUR MOUSSA,BALA,0
KEUR MOUSSA,BOYNGUEL BAMBA,0
KEUR MOUSSA,MOUDERY,1
KEUR MOUSSA,KENIEBA,0
KEUR MOUSSA,BELE,0
KEUR MOUSSA,OGO,0
KEUR MOUSSA,AGNAM CIVOL,0
KEUR MOUSSA,VELINGARA,0
KEUR MOUSSA,ORKADIERE,0
KEUR MOUSSA,OURO SIDY,0
SINDIA,PARCELLES ASSAINIES,32
SINDIA,ALMADIES,24
SINDIA,GRAND DAKAR,31
SINDIA,DAKAR PLATEAU,41
SINDIA,GUEDIAWAYE,19
SINDIA,PIKINE DAGOUDANE,19
SINDIA,THIAROYE,21
SINDIA,NIAYES,19
SINDIA,RUFISQUE,12
SINDIA,BAMBILOR,17
SINDIA,KEUR MOUSSA,1
SINDIA,SINDIA,5968
SINDIA,NOTTO,0
SINDIA,THIENABA,3
SINDIA,PAMBAL,5
SINDIA,MEOUANE,5
SINDIA,MERINA DAKHAR,0
SINDIA,NIAKHENE,0
SINDIA,THIES SUD,14
SINDIA,THIES NORD,5
SINDIA,FISSEL,2
SINDIA,SESSENE,25
SINDIA,TAIF,0
SINDIA,KAEL,0
SINDIA,NDAME,9
SINDIA,NDOULO,3
SINDIA,NDINDY,0
SINDIA,NGOYE,0
SINDIA,LAMBAYE,1
SINDIA,BABA GARAGE,0
SINDIA,COLOBANE,0
SINDIA,NIAKHAR,1
SINDIA,TATTAGUINE,2
SINDIA,OUADIOUR,0
SINDIA,NDIOB,0
SINDIA,FIMELA,2
SINDIA,NIODIOR,13
SINDIA,TOUBACOUTA,2
SINDIA,DJILOR,3
SINDIA,SAKAL,0
SINDIA,MEUR MOMAR SARR,1
SINDIA,MBEDIENE,0
SINDIA,COKI,1
SINDIA,SAGATTA GUETH I,0
SINDIA,SAGATTA GUETH II,0
SINDIA,DAROU MOUSTY,0
SINDIA,SAGATTA DJOLOF,2
