from,to,count
PIKINE DAGOUDANE,DODJI,2
PIKINE DAGOUDANE,BARKEDJI,1
PIKINE DAGOUDANE,MBADAKHOUNE,1
PIKINE DAGOUDANE,NGUELOU,1
PIKINE DAGOUDANE,NGOTHIE,1
PIKINE DAGOUDANE,KOUMBAL,5
PIKINE DAGOUDANE,NDIEDIENG,1
PIKINE DAGOUDANE,PAOS KOTO,0
PIKINE DAGOUDANE,WACK NGOUNA,2
PIKINE DAGOUDANE,MEDINA SABAKH,2
PIKINE DAGOUDANE,GNIBY,2
PIKINE DAGOUDANE,DAROU MINAME II,0
PIKINE DAGOUDANE,KATAKELKEUR MBOUCKI,0
PIKINE DAGOUDANE,KEUR MBOUCKI,1
PIKINE DAGOUDANE,SAGNA,1
PIKINE DAGOUDANE,IDA MOURIDE,0
PIKINE DAGOUDANE,MISSIRAH WADENE,0
PIKINE DAGOUDANE,LOUR ESCALE,0
PIKINE DAGOUDANE,MABO,0
PIKINE DAGOUDANE,MBANE,1
PIKINE DAGOUDANE,SALDE,1
PIKINE DAGOUDANE,NDIAYE MBERESS,4
PIKINE DAGOUDANE,GAMADJI SARRE,3
PIKINE DAGOUDANE,CAS CAS,4
PIKINE DAGOUDANE,RAO,6
PIKINE DAGOUDANE,THILE BOUBACAR,0
PIKINE DAGOUDANE,FAFACOUROU,0
PIKINE DAGOUDANE,MAMPATIM,0
PIKINE DAGOUDANE,NDORNA,0
PIKINE DAGOUDANE,BONCONTO,0
PIKINE DAGOUDANE,NIAMING,0
PIKINE DAGOUDANE,DIOULACOLON,0
PIKINE DAGOUDANE,SARE COLY SALE,2
PIKINE DAGOUDANE,PAKOUR,2
PIKINE DAGOUDANE,SARE BIDJI,4
PIKINE DAGOUDANE,DJIBANAR,1
PIKINE DAGOUDANE,DJIREDJI,0
PIKINE DAGOUDANE,DIAROUME,1
PIKINE DAGOUDANE,BONA,0
PIKINE DAGOUDANE,KARANTABA,0
PIKINE DAGOUDANE,DIENDE,0
PIKINE DAGOUDANE,BOGHAL,0
PIKINE DAGOUDANE,SIMBANDI BRASSOU,0
PIKINE DAGOUDANE,DJIBABOUYA,1
PIKINE DAGOUDANE,CABROUSSE,1
PIKINE DAGOUDANE,LOUDIA OUOLOF,0
PIKINE DAGOUDANE,SINDIAN,1
PIKINE DAGOUDANE,TENGHORY,3
PIKINE DAGOUDANE,KATABA I,2
PIKINE DAGOUDANE,TENDOUCK,0
PIKINE DAGOUDANE,NYASSIA,0
PIKINE DAGOUDANE,NIAGUIS,7
PIKINE DAGOUDANE,BANDAFASSI,0
PIKINE DAGOUDANE,BEMBOU,0
PIKINE DAGOUDANE,DAKATELY,0
PIKINE DAGOUDANE,DAR SALAM,0
PIKINE DAGOUDANE,FONGOLIMBI,0
PIKINE DAGOUDANE,SABODALA,0
PIKINE DAGOUDANE,KOUSSANAR,1
PIKINE DAGOUDANE,MISSIRAH,0
PIKINE DAGOUDANE,MAKACOULIBANTANG,1
PIKINE DAGOUDANE,KOUTHIABA OUOLOF,3
PIKINE DAGOUDANE,BAMBA NDIAYENE,1
PIKINE DAGOUDANE,KOULOR,0
PIKINE DAGOUDANE,DIANKE MAKHA,0
PIKINE DAGOUDANE,BALA,0
PIKINE DAGOUDANE,BOYNGUEL BAMBA,0
PIKINE DAGOUDANE,MOUDERY,5
PIKINE DAGOUDANE,KENIEBA,0
PIKINE DAGOUDANE,BELE,0
PIKINE DAGOUDANE,OGO,9
PIKINE DAGOUDANE,AGNAM CIVOL,2
PIKINE DAGOUDANE,VELINGARA,1
PIKINE DAGOUDANE,ORKADIERE,7
PIKINE DAGOUDANE,OURO SIDY,3
THIAROYE,PARCELLES ASSAINIES,53
THIAROYE,ALMADIES,27
THIAROYE,GRAND DAKAR,61
THIAROYE,DAKAR PLATEAU,80
THIAROYE,GUEDIAWAYE,14
THIAROYE,PIKINE DAGOUDANE,99
THIAROYE,NIAYES,76
THIAROYE,RUFISQUE,34
THIAROYE,BAMBILOR,27
THIAROYE,KEUR MOUSSA,7
THIAROYE,SINDIA,12
THIAROYE,NOTTO,1
THIAROYE,THIENABA,6
THIAROYE,PAMBAL,4
THIAROYE,MEOUANE,2
THIAROYE,MERINA DAKHAR,1
THIAROYE,NIAKHENE,0
THIAROYE,THIES SUD,11
THIAROYE,THIES NORD,0
THIAROYE,FISSEL,0
THIAROYE,SESSENE,4
THIAROYE,TAIF,0
THIAROYE,KAEL,0
THIAROYE,NDAME,49
THIAROYE,NDOULO,3
THIAROYE,NDINDY,0
THIAROYE,NGOYE,2
THIAROYE,LAMBAYE,1
THIAROYE,BABA GARAGE,1
THIAROYE,COLOBANE,0
THIAROYE,NIAKHAR,2
THIAROYE,TATTAGUINE,3
THIAROYE,OUADIOUR,0
THIAROYE,NDIOB,0
THIAROYE,FIMELA,0
THIAROYE,NIODIOR,2
THIAROYE,TOUBACOUTA,3
THIAROYE,DJILOR,2
THIAROYE,SAKAL,1
THIAROYE,MEUR MOMAR SARR,0
THIAROYE,MBEDIENE,5
THIAROYE,COKI,0
THIAROYE,SAGATTA GUETH I,4
THIAROYE,SAGATTA GUETH II,1
THIAROYE,DAROU MOUSTY,0
THIAROYE,SAGATTA DJOLOF,1
THIAROYE,YANG YANG,0
THIAROYE,DODJI,0
THIAROYE,BARKEDJI,0
THIAROYE,MBADAKHOUNE,1
THIAROYE,NGUELOU,0
THIAROYE,NGOTHIE,2
THIAROYE,KOUMBAL,9
THIAROYE,NDIEDIENG,1
THIAROYE,PAOS KOTO,0
THIAROYE,WACK NGOUNA,1
THIAROYE,MEDINA SABAKH,3
THIAROYE,GNIBY,0
THIAROYE,DAROU MINAME II,0
THIAROYE,KATAKELKEUR MBOUCKI,1
THIAROYE,KEUR MBOUCKI,1
THIAROYE,SAGNA,0
THIAROYE,IDA MOURIDE,2
THIAROYE,MISSIRAH WADENE,1
THIAROYE,LOUR ESCALE,0
THIAROYE,MABO,3
THIAROYE,MBANE,1
THIAROYE,SALDE,2
THIAROYE,NDIAYE MBERESS,10
THIAROYE,GAMADJI SARRE,1
THIAROYE,CAS CAS,3
THIAROYE,RAO,5
THIAROYE,THILE BOUBACAR,1
THIAROYE,FAFACOUROU,0
THIAROYE,MAMPATIM,1
THIAROYE,NDORNA,0
THIAROYE,BONCONTO,0
THIAROYE,NIAMING,1
THIAROYE,DIOULACOLON,0
THIAROYE,SARE COLY SALE,0
THIAROYE,PAKOUR,0
THIAROYE,SARE BIDJI,5
THIAROYE,DJIBANAR,2
THIAROYE,DJIREDJI,0
THIAROYE,DIAROUME,0
THIAROYE,BONA,3
THIAROYE,KARANTABA,1
THIAROYE,DIENDE,1
THIAROYE,BOGHAL,0
THIAROYE,SIMBANDI BRASSOU,1
THIAROYE,DJIBABOUYA,2
THIAROYE,CABROUSSE,2
THIAROYE,LOUDIA OUOLOF,1
THIAROYE,SINDIAN,2
THIAROYE,TENGHORY,3
THIAROYE,KATABA I,3
THIAROYE,TENDOUCK,5
THIAROYE,NYASSIA,0
THIAROYE,NIAGUIS,8
THIAROYE,BANDAFASSI,3
THIAROYE,BEMBOU,1
THIAROYE,DAKATELY,0
THIAROYE,DAR SALAM,0
THIAROYE,FONGOLIMBI,0
THIAROYE,SABODALA,1
THIAROYE,KOUSSANAR,4
THIAROYE,MISSIRAH,1
THIAROYE,MAKACOULIBANTANG,0
THIAROYE,KOUTHIABA OUOLOF,0
THIAROYE,BAMBA NDIAYENE,0
THIAROYE,KOULOR,0
THIAROYE,DIANKE MAKHA,0
THIAROYE,BALA,0
THIAROYE,BOYNGUEL BAMBA,0
THIAROYE,MOUDERY,3
THIAROYE,KENIEBA,0
THIAROYE,BELE,2
THIAROYE,OGO,6
THIAROYE,AGNAM CIVOL,2
THIAROYE,VELINGARA,0
THIAROYE,ORKADIERE,2
THIAROYE,OURO SIDY,2
NIAYES,PARCELLES ASSAINIES,56
NIAYES,ALMADIES,44
NIAYES,GRAND DAKAR,68
NIAYES,DAKAR PLATEAU,111
NIAYES,GUEDIAWAYE,70
NIAYES,PIKINE DAGOUDANE,49
NIAYES,THIAROYE,80
NIAYES,RUFISQUE,9
NIAYES,BAMBILOR,35
NIAYES,KEUR MOUSSA,3
NIAYES,SINDIA,18
NIAYES,NOTTO,0
NIAYES,THIENABA,4
NIAYES,PAMBAL,2
NIAYES,MEOUANE,4
NIAYES,MERINA DAKHAR,1
NIAYES,NIAKHENE,0
NIAYES,THIES SUD,3
NIAYES,THIES NORD,4
NIAYES,FISSEL,1
NIAYES,SESSENE,2
NIAYES,TAIF,0
NIAYES,KAEL,0
NIAYES,NDAME,72
NIAYES,NDOULO,6
NIAYES,NDINDY,0
NIAYES,NGOYE,3
NIAYES,LAMBAYE,1
NIAYES,BABA GARAGE,1
NIAYES,COLOBANE,0
NIAYES,NIAKHAR,0
NIAYES,TATTAGUINE,4
NIAYES,OUADIOUR,1
NIAYES,NDIOB,1
NIAYES,FIMELA,1
NIAYES,NIODIOR,2
NIAYES,TOUBACOUTA,3
NIAYES,DJILOR,7
NIAYES,SAKAL,0
NIAYES,MEUR MOMAR SARR,1
NIAYES,MBEDIENE,8
NIAYES,COKI,0
NIAYES,SAGATTA GUETH I,3
NIAYES,SAGATTA GUETH II,0
NIAYES,DAROU MOUSTY,0
NIAYES,SAGATTA DJOLOF,2
NIAYES,YANG YANG,1
NIAYES,DODJI,1
NIAYES,BARKEDJI,1
NIAYES,MBADAKHOUNE,0
NIAYES,NGUELOU,0
NIAYES,NGOTHIE,1
NIAYES,KOUMBAL,12
NIAYES,NDIEDIENG,0
NIAYES,PAOS KOTO,1
NIAYES,WACK NGOUNA,2
NIAYES,MEDINA SABAKH,0
NIAYES,GNIBY,0
NIAYES,DAROU MINAME II,0
NIAYES,KATAKELKEUR MBOUCKI,0
NIAYES,KEUR MBOUCKI,0
NIAYES,SAGNA,0
NIAYES,IDA MOURIDE,1
NIAYES,MISSIRAH WADENE,1
NIAYES,LOUR ESCALE,0
NIAYES,MABO,0
NIAYES,MBANE,1
NIAYES,SALDE,3
NIAYES,NDIAYE MBERESS,4
NIAYES,GAMADJI SARRE,3
NIAYES,CAS CAS,3
NIAYES,RAO,8
NIAYES,THILE BOUBACAR,1
NIAYES,FAFACOUROU,0
NIAYES,MAMPATIM,1
NIAYES,NDORNA,0
NIAYES,BONCONTO,0
NIAYES,NIAMING,1
NIAYES,DIOULACOLON,0
NIAYES,SARE COLY SALE,2
NIAYES,PAKOUR,1
NIAYES,SARE BIDJI,3
NIAYES,DJIBANAR,2
NIAYES,DJIREDJI,0
NIAYES,DIAROUME,1
NIAYES,BONA,3
NIAYES,KARANTABA,0
NIAYES,DIENDE,0
NIAYES,BOGHAL,0
NIAYES,SIMBANDI BRASSOU,0
NIAYES,DJIBABOUYA,2
NIAYES,CABROUSSE,0
NIAYES,LOUDIA OUOLOF,0
NIAYES,SINDIAN,1
NIAYES,TENGHORY,9
NIAYES,KATABA I,1
NIAYES,TENDOUCK,3
NIAYES,NYASSIA,1
NIAYES,NIAGUIS,9
NIAYES,BANDAFASSI,2
NIAYES,BEMBOU,0
NIAYES,DAKATELY,0
NIAYES,DAR SALAM,0
NIAYES,FONGOLIMBI,0
NIAYES,SABODALA,0
NIAYES,KOUSSANAR,4
NIAYES,MISSIRAH,1
NIAYES,MAKACOULIBANTANG,1
NIAYES,KOUTHIABA OUOLOF,0
NIAYES,BAMBA NDIAYENE,2
NIAYES,KOULOR,0
NIAYES,DIANKE MAKHA,0
NIAYES,BALA,0
NIAYES,BOYNGUEL BAMBA,1
NIAYES,MOUDERY,1
NIAYES,KENIEBA,1
NIAYES,BELE,1
NIAYES,OGO,5
NIAYES,AGNAM CIVOL,2
NIAYES,VELINGARA,2
NIAYES,ORKADIERE,3
NIAYES,OURO SIDY,3
RUFISQUE,PARCELLES ASSAINIES,17
RUFISQUE,ALMADIES,19
RUFISQUE,GRAND DAKAR,22
RUFISQUE,DAKAR PLATEAU,43
RUFISQUE,GUEDIAWAYE,9
RUFISQUE,PIKINE DAGOUDANE,8
RUFISQUE,THIAROYE,35
RUFISQUE,NIAYES,10
RUFISQUE,BAMBILOR,28
RUFISQUE,KEUR MOUSSA,2
RUFISQUE,SINDIA,14
RUFISQUE,NOTTO,0
RUFISQUE,THIENABA,4
RUFISQUE,PAMBAL,3
RUFISQUE,MEOUANE,0
RUFISQUE,MERINA DAKHAR,0
RUFISQUE,NIAKHENE,0
RUFISQUE,THIES SUD,6
RUFISQUE,THIES NORD,2
RUFISQUE,FISSEL,2
RUFISQUE,SESSENE,1
RUFISQUE,TAIF,0
RUFISQUE,KAEL,0
RUFISQUE,NDAME,23
RUFISQUE,NDOULO,2
RUFISQUE,NDINDY,0
RUFISQUE,NGOYE,0
RUFISQUE,LAMBAYE,0
RUFISQUE,BABA GARAGE,0
RUFISQUE,COLOBANE,0
RUFISQUE,NIAKHAR,0
RUFISQUE,TATTAGUINE,1
RUFISQUE,OUADIOUR,0
RUFISQUE,NDIOB,1
RUFISQUE,FIMELA,1
RUFISQUE,NIODIOR,0
RUFISQUE,TOUBACOUTA,1
RUFISQUE,DJILOR,1
RUFISQUE,SAKAL,0
RUFISQUE,MEUR MOMAR SARR,0
RUFISQUE,MBEDIENE,4
RUFISQUE,COKI,0
RUFISQUE,SAGATTA GUETH I,1
RUFISQUE,SAGATTA GUETH II,0
RUFISQUE,DAROU MOUSTY,0
RUFISQUE,SAGATTA DJOLOF,0
RUFISQUE,YANG YANG,0
RUFISQUE,DODJI,0
RUFISQUE,BARKEDJI,0
RUFISQUE,MBADAKHOUNE,1
RUFISQUE,NGUELOU,1
RUFISQUE,NGOTHIE,1
RUFISQUE,KOUMBAL,4
RUFISQUE,NDIEDIENG,0
RUFISQUE,PAOS KOTO,1
RUFISQUE,WACK NGOUNA,0
RUFISQUE,MEDINA SABAKH,0
RUFISQUE,GNIBY,0
RUFISQUE,DAROU MINAME II,0
RUFISQUE,KATAKELKEUR MBOUCKI,0
RUFISQUE,KEUR MBOUCKI,0
RUFISQUE,SAGNA,0
RUFISQUE,IDA MOURIDE,0
RUFISQUE,MISSIRAH WADENE,0
RUFISQUE,LOUR ESCALE,0
RUFISQUE,MABO,0
RUFISQUE,MBANE,1
RUFISQUE,SALDE,1
RUFISQUE,NDIAYE MBERESS,1
RUFISQUE,GAMADJI SARRE,1
RUFISQUE,CAS CAS,0
RUFISQUE,RAO,7
RUFISQUE,THILE BOUBACAR,0
RUFISQUE,FAFACOUROU,0
RUFISQUE,MAMPATIM,0
RUFISQUE,NDORNA,0
RUFISQUE,BONCONTO,0
RUFISQUE,NIAMING,1
RUFISQUE,DIOULACOLON,0
RUFISQUE,SARE COLY SALE,0
RUFISQUE,PAKOUR,1
RUFISQUE,SARE BIDJI,1
RUFISQUE,DJIBANAR,1
RUFISQUE,DJIREDJI,0
RUFISQUE,DIAROUME,0
RUFISQUE,BONA,0
RUFISQUE,KARANTABA,0
RUFISQUE,DIENDE,3
RUFISQUE,BOGHAL,0
RUFISQUE,SIMBANDI BRASSOU,0
RUFISQUE,DJIBABOUYA,0
RUFISQUE,CABROUSSE,0
RUFISQUE,LOUDIA OUOLOF,0
RUFISQUE,SINDIAN,0
RUFISQUE,TENGHORY,0
RUFISQUE,KATABA I,1
RUFISQUE,TENDOUCK,0
RUFISQUE,NYASSIA,1
RUFISQUE,NIAGUIS,5
RUFISQUE,BANDAFASSI,1
RUFISQUE,BEMBOU,1
RUFISQUE,DAKATELY,0
RUFISQUE,DAR SALAM,0
RUFISQUE,FONGOLIMBI,0
RUFISQUE,SABODALA,0
RUFISQUE,KOUSSANAR,1
RUFISQUE,MISSIRAH,0
RUFISQUE,MAKACOULIBANTANG,0
RUFISQUE,KOUTHIABA OUOLOF,0
RUFISQUE,BAMBA NDIAYENE,1
RUFISQUE,KOULOR,0
RUFISQUE,DIANKE MAKHA,0
RUFISQUE,BALA,0
RUFISQUE,BOYNGUEL BAMBA,0
RUFISQUE,MOUDERY,2
RUFISQUE,KENIEBA,0
RUFISQUE,BELE,0
RUFISQUE,OGO,1
RUFISQUE,AGNAM CIVOL,1
RUFISQUE,VELINGARA,0
RUFISQUE,ORKADIERE,2
RUFISQUE,OURO SIDY,0
BAMBILOR,PARCELLES ASSAINIES,23
BAMBILOR,ALMADIES,21
BAMBILOR,GRAND DAKAR,32
BAMBILOR,DAKAR PLATEAU,35
BAMBILOR,GUEDIAWAYE,10
BAMBILOR,PIKINE DAGOUDANE,10
BAMBILOR,THIAROYE,25
BAMBILOR,NIAYES,34
BAMBILOR,RUFISQUE,33
BAMBILOR,KEUR MOUSSA,9
BAMBILOR,SINDIA,17
BAMBILOR,NOTTO,0
BAMBILOR,THIENABA,0
BAMBILOR,PAMBAL,2
BAMBILOR,MEOUANE,2
BAMBILOR,MERINA DAKHAR,0
BAMBILOR,NIAKHENE,0
BAMBILOR,THIES SUD,4
BAMBILOR,THIES NORD,3
BAMBILOR,FISSEL,1
BAMBILOR,SESSENE,10
BAMBILOR,TAIF,1
BAMBILOR,KAEL,0
BAMBILOR,NDAME,19
BAMBILOR,NDOULO,1
BAMBILOR,NDINDY,0
BAMBILOR,NGOYE,1
BAMBILOR,LAMBAYE,0
BAMBILOR,BABA GARAGE,1
BAMBILOR,COLOBANE,0
BAMBILOR,NIAKHAR,0
BAMBILOR,TATTAGUINE,1
BAMBILOR,OUADIOUR,0
BAMBILOR,NDIOB,1
BAMBILOR,FIMELA,1
BAMBILOR,NIODIOR,0
BAMBILOR,TOUBACOUTA,2
BAMBILOR,DJILOR,1
BAMBILOR,SAKAL,0
BAMBILOR,MEUR MOMAR SARR,0
BAMBILOR,MBEDIENE,2
BAMBILOR,COKI,0
BAMBILOR,SAGATTA GUETH I,0
BAMBILOR,SAGATTA GUETH II,1
BAMBILOR,DAROU MOUSTY,2
BAMBILOR,SAGATTA DJOLOF,0
BAMBILOR,YANG YANG,0
BAMBILOR,DODJI,0
BAMBILOR,BARKEDJI,0
BAMBILOR,MBADAKHOUNE,2
BAMBILOR,NGUELOU,1
BAMBILOR,NGOTHIE,0
BAMBILOR,KOUMBAL,5
BAMBILOR,NDIEDIENG,1
BAMBILOR,PAOS KOTO,0
BAMBILOR,WACK NGOUNA,0
BAMBILOR,MEDINA SABAKH,0
BAMBILOR,GNIBY,1
BAMBILOR,DAROU MINAME II,0
BAMBILOR,KATAKELKEUR MBOUCKI,0
BAMBILOR,KEUR MBOUCKI,0
BAMBILOR,SAGNA,0
BAMBILOR,IDA MOURIDE,1
BAMBILOR,MISSIRAH WADENE,0
BAMBILOR,LOUR ESCALE,0
BAMBILOR,MABO,0
BAMBILOR,MBANE,1
BAMBILOR,SALDE,1
BAMBILOR,NDIAYE MBERESS,1
BAMBILOR,GAMADJI SARRE,1
BAMBILOR,CAS CAS,0
BAMBILOR,RAO,7
BAMBILOR,THILE BOUBACAR,0
BAMBILOR,FAFACOUROU,0
BAMBILOR,MAMPATIM,0
BAMBILOR,NDORNA,0
BAMBILOR,BONCONTO,0
BAMBILOR,NIAMING,0
BAMBILOR,DIOULACOLON,0
BAMBILOR,SARE COLY SALE,1
BAMBILOR,PAKOUR,1
BAMBILOR,SARE BIDJI,2
BAMBILOR,DJIBANAR,0
BAMBILOR,DJIREDJI,0
BAMBILOR,DIAROUME,0
BAMBILOR,BONA,0
BAMBILOR,KARANTABA,0
BAMBILOR,DIENDE,0
BAMBILOR,BOGHAL,1
BAMBILOR,SIMBANDI BRASSOU,1
BAMBILOR,DJIBABOUYA,0
BAMBILOR,CABROUSSE,0
BAMBILOR,LOUDIA OUOLOF,0
BAMBILOR,SINDIAN,1
BAMBILOR,TENGHORY,2
BAMBILOR,KATABA I,1
BAMBILOR,TENDOUCK,1
BAMBILOR,NYASSIA,0
BAMBILOR,NIAGUIS,4
BAMBILOR,BANDAFASSI,0
BAMBILOR,BEMBOU,0
BAMBILOR,DAKATELY,0
BAMBILOR,DAR SALAM,0
BAMBILOR,FONGOLIMBI,0
BAMBILOR,SABODALA,0
BAMBILOR,KOUSSANAR,1
BAMBILOR,MISSIRAH,0
BAMBILOR,MAKACOULIBANTANG,0
BAMBILOR,KOUTHIABA OUOLOF,0
BAMBILOR,BAMBA NDIAYENE,0
BAMBILOR,KOULOR,0
BAMBILOR,DIANKE MAKHA,0
BAMBILOR,BALA,0
BAMBILOR,BOYNGUEL BAMBA,0
BAMBILOR,MOUDERY,0
BAMBILOR,KENIEBA,0
BAMBILOR,BELE,0
BAMBILOR,OGO,3
BAMBILOR,AGNAM CIVOL,0
BAMBILOR,VELINGARA,0
BAMBILOR,ORKADIERE,0
BAMBILOR,OURO SIDY,3
KEUR MOUSSA,PARCELLES ASSAINIES,5
KEUR MOUSSA,ALMADIES,4
KEUR MOUSSA,GRAND DAKAR,5
KEUR MOUSSA,DAKAR PLATEAU,3
KEUR MOUSSA,GUEDIAWAYE,0
KEUR MOUSSA,PIKINE DAGOUDANE,1
KEUR MOUSSA,THIAROYE,3
KEUR MOUSSA,NIAYES,1
KEUR MOUSSA,RUFISQUE,1
KEUR MOUSSA,BAMBILOR,13
KEUR MOUSSA,SINDIA,2
KEUR MOUSSA,NOTTO,0
KEUR MOUSSA,THIENABA,0
KEUR MOUSSA,PAMBAL,3
KEUR MOUSSA,MEOUANE,3
KEUR MOUSSA,MERINA DAKHAR,0
KEUR MOUSSA,NIAKHENE,0
KEUR MOUSSA,THIES SUD,4
KEUR MOUSSA,THIES NORD,3
KEUR MOUSSA,FISSEL,0
KEUR MOUSSA,SESSENE,0
KEUR MOUSSA,TAIF,0
KEUR MOUSSA,KAEL,0
KEUR MOUSSA,NDAME,5
KEUR MOUSSA,NDOULO,0
KEUR MOUSSA,NDINDY,0
KEUR MOUSSA,NGOYE,1
KEUR MOUSSA,LAMBAYE,0
KEUR MOUSSA,BABA GARAGE,0
KEUR MOUSSA,COLOBANE,0
KEUR MOUSSA,NIAKHAR,0
KEUR MOUSSA,TATTAGUINE,0
KEUR MOUSSA,OUADIOUR,0
KEUR MOUSSA,NDIOB,0
KEUR MOUSSA,FIMELA,0
KEUR MOUSSA,NIODIOR,0
KEUR MOUSSA,TOUBACOUTA,0
KEUR MOUSSA,DJILOR,0
KEUR MOUSSA,SAKAL,0
KEUR MOUSSA,MEUR MOMAR SARR,0
KEUR MOUSSA,MBEDIENE,0
KEUR MOUSSA,COKI,0
KEUR MOUSSA,SAGATTA GUETH I,0
KEUR MOUSSA,SAGATTA GUETH II,0
KEUR MOUSSA,DAROU MOUSTY,2
KEUR MOUSSA,SAGATTA DJOLOF,0
KEUR MOUSSA,YANG YANG,0
KEUR MOUSSA,DODJI,0
KEUR MOUSSA,BARKEDJI,0
KEUR MOUSSA,MBADAKHOUNE,0
KEUR MOUSSA,NGUELOU,0
KEUR MOUSSA,NGOTHIE,0
KEUR MOUSSA,KOUMBAL,1
KEUR MOUSSA,NDIEDIENG,0
KEUR MOUSSA,PAOS KOTO,0
KEUR MOUSSA,WACK NGOUNA,0
KEUR MOUSSA,MEDINA SABAKH,0
KEUR MOUSSA,GNIBY,0
KEUR MOUSSA,DAROU MINAME II,0
KEUR MOUSSA,KATAKELKEUR MBOUCKI,0
KEUR MOUSSA,KEUR MBOUCKI,0
KEUR MOUSSA,SAGNA,0
KEUR MOUSSA,IDA MOURIDE,0
KEUR MOUSSA,MISSIRAH WADENE,0
KEUR MOUSSA,LOUR ESCALE,0
KEUR MOUSSA,MABO,0
KEUR MOUSSA,MBANE,0
KEUR MOUSSA,SALDE,0
KEUR MOUSSA,NDIAYE MBERESS,0
KEUR MOUSSA,GAMADJI SARRE,0
KEUR MOUSSA,CAS CAS,0
KEUR MOUSSA,RAO,1
KEUR MOUSSA,THILE BOUBACAR,0
KEUR MOUSSA,FAFACOUROU,0
KEUR MOUSSA,MAMPATIM,0
KEUR MOUSSA,NDORNA,0
KEUR MOUSSA,BONCONTO,1
KEUR MOUSSA,NIAMING,0
KEUR MOUSSA,DIOULACOLON,0
KEUR MOUSSA,SARE COLY SALE,0
KEUR MOUSSA,PAKOUR,0
KEUR MOUSSA,SARE BIDJI,0
KEUR MOUSSA,DJIBANAR,0
KEUR MOUSSA,DJIREDJI,0
KEUR MOUSSA,DIAROUME,0
KEUR MOUSSA,BONA,0
KEUR MOUSSA,KARANTABA,0
KEUR MOUSSA,DIENDE,0
KEUR MOUSSA,BOGHAL,0
KEUR MOUSSA,SIMBANDI BRASSOU,1
KEUR MOUSSA,DJIBABOUYA,0
KEUR MOUSSA,CABROUSSE,0
KEUR MOUSSA,LOUDIA OUOLOF,0
KEUR MOUSSA,SINDIAN,0
KEUR MOUSSA,TENGHORY,0
KEUR MOUSSA,KATABA I,0
KEUR MOUSSA,TENDOUCK,0
KEUR MOUSSA,NYASSIA,0
KEUR MOUSSA,NIAGUIS,1
KEUR MOUSSA,BANDAFASSI,0
KEUR MOUSSA,BEMBOU,0
KEUR MOUSSA,DAKATELY,0
KEUR MOUSSA,DAR SALAM,0
KEUR MOUSSA,FONGOLIMBI,0
KEUR MOUSSA,SABODALA,0
KEUR MOUSSA,KOUSSANAR,0
KEUR MOUSSA,MISSIRAH,0
KEUR MOUSSA,MAKACOULIBANTANG,0
KEUR MOUSSA,KOUTHIABA OUOLOF,0
KEUR MOUSSA,BAMBA NDIAYENE,0
KEUR MOUSSA,KOULOR,0
KEUR MOUSSA,DIANKE MAKHA,0
KEUR MOUSSA,BALA,0
KEUR MOUSSA,BOYNGUEL BAMBA,0
KEUR MOUSSA,MOUDERY,0
KEUR MOUSSA,KENIEBA,0
KEUR MOUSSA,BELE,0
KEUR MOUSSA,OGO,0
KEUR MOUSSA,AGNAM CIVOL,0
KEUR MOUSSA,VELINGARA,0
KEUR MOUSSA,ORKADIERE,0
KEUR MOUSSA,OURO SIDY,0
SINDIA,PARCELLES ASSAINIES,33
SINDIA,ALMADIES,17
SINDIA,GRAND DAKAR,25
SINDIA,DAKAR PLATEAU,35
SINDIA,GUEDIAWAYE,11
SINDIA,PIKINE DAGOUDANE,17
SINDIA,THIAROYE,23
SINDIA,NIAYES,13
SINDIA,RUFISQUE,11
SINDIA,BAMBILOR,14
SINDIA,KEUR MOUSSA,4
SINDIA,NOTTO,2
SINDIA,THIENABA,3
SINDIA,PAMBAL,3
SINDIA,MEOUANE,0
SINDIA,MERINA DAKHAR,0
SINDIA,NIAKHENE,0
SINDIA,THIES SUD,20
SINDIA,THIES NORD,12
SINDIA,FISSEL,2
SINDIA,SESSENE,29
SINDIA,TAIF,0
SINDIA,KAEL,0
SINDIA,NDAME,35
SINDIA,NDOULO,1
SINDIA,NDINDY,0
SINDIA,NGOYE,0
SINDIA,LAMBAYE,0
SINDIA,BABA GARAGE,0
SINDIA,COLOBANE,0
SINDIA,NIAKHAR,1
SINDIA,TATTAGUINE,8
SINDIA,OUADIOUR,0
SINDIA,NDIOB,0
SINDIA,FIMELA,1
SINDIA,NIODIOR,10
SINDIA,TOUBACOUTA,2
SINDIA,DJILOR,2
SINDIA,SAKAL,1
SINDIA,MEUR MOMAR SARR,0
SINDIA,MBEDIENE,1
SINDIA,COKI,1
SINDIA,SAGATTA GUETH I,4
SINDIA,SAGATTA GUETH II,0
SINDIA,DAROU MOUSTY,1
SINDIA,SAGATTA DJOLOF,0
SINDIA,YANG YANG,0
SINDIA,DODJI,0
SINDIA,BARKEDJI,0
SINDIA,MBADAKHOUNE,0
SINDIA,NGUELOU,2
SINDIA,NGOTHIE,3
SINDIA,KOUMBAL,6
SINDIA,NDIEDIENG,1
SINDIA,PAOS KOTO,2
SINDIA,WACK NGOUNA,0
SINDIA,MEDINA SABAKH,0
SINDIA,GNIBY,2
SINDIA,DAROU MINAME II,0
SINDIA,KATAKELKEUR MBOUCKI,1
SINDIA,KEUR MBOUCKI,0
